MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
RFRNC_RT_124,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_109,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_107,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_100,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_113,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_114,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
FRQNCY_4,FRQNCY_PYMNT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_135,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_132,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_121,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_149,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_126,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_128,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_147,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
RFRNC_RT_140,RFRNC_RT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
FRQNCY_15,FRQNCY_PYMNT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
FRQNCY_22,FRQNCY_PYMNT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
FRQNCY_19,FRQNCY_PYMNT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
FRQNCY_18,FRQNCY_PYMNT_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_KN,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR04A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG321,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MA,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LV003,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRC22,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRJ28,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO315,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRB04,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO113,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TH,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GP,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL305,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AX,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH53,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC15,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITG26,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT028,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITG19,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TO,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GW,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_KI,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE145,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MF,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE923,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG0K,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE335,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE213,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE265,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LUZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GY,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DED43,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA56,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE40G,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE11B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT224,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA23,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL616,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL225,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MH,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC4B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_KG,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IE023,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SE331,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR108,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR262,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MO,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR422,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR624,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT16H,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TF,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKJ14,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES413,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKI34,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES300,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKL21,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKH12,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKD47,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES615,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKC21,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKG12,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_AQ,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKI41,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKM72,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKM38,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_HR063,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL333,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SE125,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES114,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GE,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL321,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI197,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES241,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKI53,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_PL822,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE91C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL128,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GB,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TZ,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA44,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DED51,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG04,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE80J,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB11,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL524,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL117,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEE02,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA31,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AM,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL311,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EE008,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL722,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RU,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MS,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT005,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH41,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CZ031,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF12,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH34,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITI12,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_GL,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB3C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_KR,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE352,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE944,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE122,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE248,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE717,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA1C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE408,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE327,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE931,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE277,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG333,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MZ,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRG03,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO221,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AD,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT112,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO414,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL522,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRK23,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRH03,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LY,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITI43,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
TYP_TRNSFR_6,TYP_TRNSFR_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT021,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF43,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH10,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEE0D,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE300,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE733,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE226,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG0B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE219,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SI033,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE253,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE139,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE915,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE225,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FO,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SX,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRE21,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL653,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO125,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRC14,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRJ21,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM91,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_SE221,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SV,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR221,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR612,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UY,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT11D,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR414,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR532,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR101,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM31,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES705,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKL17,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKH24,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKD71,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES130,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKJ22,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKN11,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES425,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKE22,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKG24,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_DE27A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ATZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT341,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE32A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE71A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA15,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL213,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT334,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEF06,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB35,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT212,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL426,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE94B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1B1,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA38,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE26C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HU312,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EE001,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL814,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB18,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL714,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE21F,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEC01,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1D6,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SJ,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1C3,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
TYP_PRTCTN_5,TYP_PRTCTN_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DK032,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM83,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_SM,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR246,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR826,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL328,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKD63,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKH36,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_HR032,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKE45,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKM23,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKN03,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES511,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR047,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LK,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKJ45,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_NL111,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKG36,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_PT184,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRY40,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SC,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL641,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO422,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRL06,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRI13,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL514,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL432,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC31,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LB,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF51,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_JM,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC44,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CZ072,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE234,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL22C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE721,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE401,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE242,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE114,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE938,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE241,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB3J,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SD,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEC03,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB25,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NC,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL325,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE21D,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT122,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEE09,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
