MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
CRRNCY_HIER_1,CRRNCY_COU,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SSP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AZM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MWK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BBD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_VUV,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KWD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_HUF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_JEP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BYN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MVR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BYB,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_VND,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BYR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KGS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_JOD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_PEN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_UYW,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SGD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_JPY,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MTL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CLF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NIO,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CVE,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_IEP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_FJD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XAU,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_EGP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KZT,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
